SOD,Num_Sat_Rcv, X, Y, Z, Receiver_Bias,GDOP
33331,10,6347491.45,-22944.9289,622821.847,-3.27654978,2.70824698
33361,10,6347492.16,-22944.8506,622821.477,-2.82064762,2.71148274
33391,10,6347491.82,-22944.8452,622821.428,-3.19413987,2.71461973
33421,10,6347492.34,-22944.6782,622821.336,-2.53427704,2.71765579
33451,10,6347492.96,-22945.0747,622821.956,-2.50183827,2.72058925
33481,10,6347491.1,-22944.6982,622822.044,-3.94603077,2.72341882
33511,10,6347492.98,-22944.8129,622821.867,-2.6022362,2.72614171
33541,10,6347492.55,-22944.6124,622821.117,-2.57834429,2.72875728
33571,10,6347492.79,-22944.5954,622821.999,-2.62132771,2.73126335
33601,10,6347491.34,-22944.7314,622822.116,-3.71804867,2.73365876
33631,10,6347491.91,-22944.8916,622821.784,-3.1822116,2.73594134
33661,10,6347490.6,-22944.4859,622821.927,-4.21764454,2.73811024
33691,10,6347492.97,-22944.895,622821.964,-2.26840146,2.74016305
33721,10,6347493.21,-22944.7863,622821.598,-2.06035242,2.74209938
33751,10,6347491.6,-22944.7293,622821.59,-3.58845833,2.74391782
33781,10,6347492.22,-22945.1098,622821.322,-2.93054889,2.74561637
33811,10,6347493.17,-22944.6768,622822.016,-2.30623281,2.74719411
33841,10,6347492.52,-22944.9247,622822.036,-2.79963959,2.74865019
33871,10,6347491.73,-22944.157,622822.054,-3.39565405,2.74998322
33901,10,6347492.02,-22944.3264,622821.902,-3.03870509,2.75119191
33931,10,6347492.74,-22945.0839,622821.691,-2.53816492,2.75227535
33961,10,6347492.65,-22945.3772,622821.477,-2.45688443,2.75323281
33991,10,6347491.14,-22944.6009,622821.482,-3.59442507,2.75406348
34021,10,6347492.87,-22944.9108,622821.512,-2.29231489,2.75476572
34051,10,6347492.93,-22944.8389,622821.62,-2.3885665,2.75533962
34081,10,6347493.01,-22944.8836,622822.261,-2.38990852,2.75578416
34111,10,6347491.82,-22944.139,622821.86,-3.10808751,2.75609892
34141,10,6347491.93,-22944.6318,622822.194,-2.82449762,2.75628288
34171,10,6347492.81,-22945.475,622821.941,-2.33495086,2.75633561
34201,10,6347492.73,-22945.1534,622821.957,-2.55810048,2.75625697
34231,9,6347493.22,-22945.205,622822.034,-2.19157884,2.75604631
34261,9,6347492.07,-22944.68,622822.186,-3.04480443,2.7557037
34291,9,6347493.11,-22944.8988,622822.091,-2.36529017,2.75522823
34321,9,6347492.18,-22945.0805,622822.086,-3.13872561,2.75462045
34351,9,6347492.59,-22944.7687,622821.827,-2.63360286,2.75387967
34381,9,6347491.36,-22944.5312,622821.612,-3.53734554,2.75300639
34411,9,6347491.69,-22944.5511,622822.169,-3.33213609,2.75200008
34441,9,6347493.55,-22945.1805,622821.483,-2.17370645,2.75086083
34471,9,6347493.38,-22944.9651,622821.739,-2.19987679,2.74958947
34501,9,6347492.9,-22944.7916,622821.714,-2.36713864,2.74818592
34531,9,6347490.95,-22944.8474,622821.664,-3.81437183,2.7466507
34561,9,6347492.6,-22944.3917,622821.904,-2.75312295,2.74498332
34591,9,6347493.77,-22945.3002,622822.023,-1.92418753,2.74318496
34621,9,6347493.94,-22945.1329,622822.319,-2.06064196,2.7412562
34651,9,6347493.27,-22945.3613,622821.804,-2.64481793,2.73919761
34681,9,6347492.57,-22945.0584,622821.325,-3.1876657,2.73700972
34711,9,6347492.64,-22945.0651,622821.675,-3.17719663,2.73469316
34741,9,6347492.7,-22944.803,622821.995,-3.29279964,2.73224883
34771,9,6347493.9,-22944.5838,622821.693,-2.51667295,2.7296774
34801,9,6347492.62,-22944.5308,622821.848,-3.50572076,2.72698043
34831,9,6347493.44,-22945.3073,622821.979,-2.80379907,3.51831979
34861,9,6347492.48,-22944.7547,622822.023,-3.46131534,3.52928065
34891,9,6347494.01,-22945.3781,622821.78,-2.48009578,3.53999744
34921,9,6347492.49,-22944.9372,622821.421,-3.73246442,3.55045549
34951,9,6347493.55,-22945.0389,622821.851,-2.63259843,3.56063731
34981,9,6347494.5,-22945.5986,622821.655,-2.14005594,3.57052725
35011,9,6347491.79,-22944.8469,622821.47,-4.19225765,3.58010981
35041,9,6347494.89,-22945.2937,622821.764,-1.90753866,3.5893663
35071,9,6347494.14,-22944.7811,622822.289,-2.28403242,3.59828269
35101,9,6347494.06,-22945.199,622821.733,-2.446631,3.60684153
35131,9,6347493.61,-22944.9963,622821.953,-2.6650497,3.6150269
35161,9,6347493.09,-22945.0896,622821.619,-3.1467075,3.62282265
35191,9,6347494.55,-22945.4063,622821.451,-2.15697344,3.63021249
35221,9,6347494.42,-22945.1754,622821.714,-2.2626535,3.63718175
35251,9,6347491.56,-22945.1229,622821.466,-4.12132313,3.64371549
35281,9,6347495.01,-22944.9933,622822.128,-1.62863696,3.64979674
35311,9,6347495.11,-22945.4894,622821.947,-1.50454307,3.65541347
35341,9,6347492.49,-22944.7995,622821.767,-3.57950673,3.66055173
35371,9,6347492.57,-22944.9388,622821.972,-3.37893689,3.66519696
35401,9,6347493.37,-22944.9516,622821.816,-2.90593496,3.66933701
35431,10,6347494.46,-22945.327,622821.682,-2.18508876,3.67296009
35461,10,6347494.76,-22945.0243,622821.609,-1.89119019,3.67605528
35491,10,6347495.53,-22945.0238,622821.805,-1.44416934,3.67861193
35521,10,6347492.35,-22945.0268,622821.754,-3.96110249,3.68062158
35551,10,6347493.18,-22945.0067,622821.498,-3.40258359,3.68207369
35581,10,6347494.42,-22944.8749,622822.005,-2.56645269,3.68296152
35611,10,6347494.4,-22945.113,622821.924,-2.37097315,3.68327873
35641,10,6347493.78,-22945.2253,622821.909,-2.71125633,3.68301955
35671,10,6347493.52,-22944.8989,622821.737,-2.9632219,3.68217913
35701,10,6347493.25,-22945.1887,622821.68,-3.25783386,3.68075406
35731,10,6347492.3,-22945.492,622821.092,-4.10200181,3.67874205
35761,10,6347494.2,-22945.0245,622821.794,-2.72545881,3.67614108
35791,10,6347493.71,-22944.9959,622821.85,-3.10815191,3.67295213
35821,10,6347493.37,-22945.0346,622821.422,-3.35731601,3.66917558
35851,10,6347494.58,-22945.3018,622821.563,-2.5553872,3.66481327
35881,10,6347493.45,-22944.8925,622821.98,-3.42812869,3.65986934
35911,10,6347493.38,-22945.2166,622821.271,-3.32711272,3.65434728
35941,10,6347493.63,-22944.9074,622821.78,-3.18567813,3.64825285
35971,10,6347495.35,-22945.5188,622822.127,-1.8607684,3.64159226
36001,10,6347494.95,-22945.5501,622821.705,-2.11473999,3.63437386
36031,10,6347494.79,-22945.4436,622821.738,-2.43833175,3.62660579
36061,10,6347493.28,-22945.324,622821.108,-3.51558655,3.6182979
36091,10,6347493,-22945.2575,622821.671,-3.77675369,3.60946026
36121,10,6347494.84,-22945.0257,622821.355,-2.33863109,3.60010391
36151,10,6347494.96,-22944.5124,622821.957,-2.50898502,3.59024207
36181,10,6347495.6,-22944.9562,622822.045,-1.96832909,3.57988718
36211,10,6347494.97,-22945.0598,622821.928,-2.45712558,3.56905339
36241,10,6347493.63,-22945.0628,622821.323,-3.33838134,3.55775498
36271,10,6347492.36,-22945.1092,622821.645,-4.62222177,3.54600689
36301,10,6347493.27,-22945.1836,622821.794,-3.43966622,3.53382418
36331,10,6347493.13,-22945.4086,622821.37,-3.99716191,3.5212236
36361,10,6347496.26,-22945.4817,622821.848,-1.65652638,3.50822082
36391,10,6347493.89,-22944.7247,622821.472,-3.41889905,3.49483445
36421,10,6347493.36,-22944.6237,622821.412,-3.7769471,3.48108018
36451,10,6347495.32,-22944.6576,622821.873,-2.56275583,3.46697529
36481,10,6347495.33,-22945.4164,622821.913,-2.33408787,3.45253826
36511,10,6347493.67,-22945.2887,622821.402,-3.73193872,3.43778671
36541,10,6347494.99,-22945.1956,622821.864,-2.57517253,3.4227376
36571,10,6347494.51,-22945.6612,622821.494,-3.24020689,3.40740958
36601,10,6347493.47,-22944.8017,622821.306,-3.71457423,3.39182022
36631,10,6347493.56,-22945.0174,622821.574,-3.71871722,3.37598691
36661,10,6347492.67,-22945.1755,622821.134,-4.08651379,3.35992753
36691,10,6347494.19,-22945.1235,622821.485,-3.23185403,3.34365889
36721,10,6347493.69,-22945.7294,622821.104,-3.32050707,3.32719893
36751,10,6347495.23,-22945.5832,622822.18,-2.61386997,3.31056392
36781,10,6347494.43,-22945.8688,622821.783,-3.18402735,3.29377114
36811,11,6347494.45,-22945.2978,622821.492,-2.97484442,3.27683638
36841,11,6347494.3,-22945.3576,622821.534,-3.24238112,3.25977582
36871,11,6347495.27,-22945.1984,622821.736,-2.15388386,3.2426048
36901,11,6347495.67,-22945.2053,622821.984,-2.12062058,3.22533882
36931,11,6347494.91,-22945.3617,622821.503,-2.47324709,3.20799274
36961,11,6347496.09,-22945.8268,622821.718,-1.6101795,3.19058042
36991,11,6347493.75,-22944.9132,622821.551,-3.15248471,3.17311671
37021,11,6347494.9,-22945.2423,622821.841,-2.68539983,3.15561384
37051,11,6347492.12,-22945.3942,622820.787,-4.66655999,3.13808603
37081,11,6347493.35,-22944.9859,622821.205,-3.47211704,3.12054458
37111,11,6347494.97,-22945.2013,622821.406,-2.43188591,3.10300205
37141,11,6347495.89,-22945.1602,622821.732,-1.74926825,3.08547025
37171,11,6347494.05,-22945.2617,622821.086,-2.99908281,3.06796055
37201,11,6347495.41,-22945.4352,622821.774,-2.13600508,3.05048267
37231,11,6347493.37,-22944.8866,622821.291,-3.36674516,3.03304773
37261,12,6347493.87,-22944.7471,622821.609,-3.16192266,3.01566451
37291,12,6347495.48,-22945.9416,622821.501,-2.07649309,2.9983424
37321,12,6347494.72,-22945.6833,622821.764,-2.63135403,2.98109076
37351,12,6347495.35,-22945.2413,622821.779,-2.38220943,2.96391722
37381,12,6347492.84,-22945.8587,622821.134,-4.19907137,2.94683037
37411,12,6347494.53,-22945.0275,622821.422,-2.68993348,2.92983652
37441,12,6347495.16,-22945.4887,622821.771,-2.40796032,2.91294347
37471,12,6347494.18,-22945.5574,622821.432,-2.97080608,2.89615786
37501,12,6347493.65,-22945.5341,622821.196,-3.34066598,2.87948557
37531,12,6347494.13,-22945.7481,622821.584,-2.97608698,2.86293236
37561,12,6347494.76,-22945.6464,622821.632,-2.58455508,2.84650373
37591,12,6347496.43,-22945.9527,622822.191,-1.52560415,2.83020464
37621,12,6347494.88,-22945.4747,622821.666,-2.32223723,2.81404036
37651,12,6347494.07,-22945.6226,622821.075,-3.21141872,2.79801471
37681,12,6347495.85,-22945.8525,622821.779,-1.67964929,2.78213152
37711,12,6347495.9,-22945.7387,622821.565,-1.77273667,2.76639504
37741,12,6347494.07,-22945.3942,622821.458,-2.91790815,2.75080877
37771,12,6347496.42,-22945.9278,622821.646,-1.47235082,2.73537494
37801,12,6347494.85,-22945.3363,622821.382,-2.85406834,2.72009758
37831,12,6347494.79,-22945.71,622821.505,-2.63536454,2.70497851
37861,12,6347494.36,-22945.7052,622821.457,-3.33034712,2.69002031
37891,12,6347494.45,-22945.9256,622821.29,-3.02610125,2.67522494
37921,12,6347494.23,-22945.2622,622821.195,-3.18031778,2.66059442
37951,12,6347494.57,-22945.4869,622821.495,-3.06972409,2.64613025
37981,12,6347495.34,-22945.6296,622821.854,-2.46093857,2.63183389
38011,12,6347494.03,-22945.375,622821.582,-3.4972467,2.61770689
38041,12,6347495.12,-22944.9397,622821.527,-2.58965308,2.60374971
38071,12,6347494.71,-22945.0776,622822.239,-2.95634617,2.5899638
38101,12,6347494.69,-22945.0563,622821.713,-3.08702875,2.57634951
38131,12,6347495.21,-22945.0513,622821.88,-2.62261128,2.56290744
38161,12,6347494.23,-22945.7767,622821.781,-3.23679261,2.54963824
38191,12,6347495.54,-22945.9405,622821.715,-2.3578348,2.53654165
38221,12,6347493.53,-22945.4556,622821.567,-3.88650424,2.52361855
38251,12,6347494.39,-22945.4625,622821.396,-3.37455853,2.51086811
38281,12,6347493.17,-22946.321,622821.028,-3.96828644,3.88726481
38311,12,6347493.56,-22945.087,622821.304,-3.5790582,3.84931154
38341,12,6347494.1,-22945.0761,622821.298,-3.47619817,3.81207689
38371,12,6347494.76,-22945.2999,622821.729,-3.14306818,3.77555375
38401,12,6347494.31,-22945.5466,622820.875,-3.45448256,3.42401777
38431,12,6347494.08,-22945.1323,622821.192,-3.43964766,3.40405345
38461,12,6347494.71,-22945.3098,622821.046,-2.91306181,3.38397387
38491,12,6347493.47,-22945.4996,622821.15,-3.977204,3.36380427
38521,11,6347493.61,-22945.441,622821.017,-4.10743444,3.34356764
38551,11,6347494.12,-22945.7935,622821.471,-3.43305955,3.32328669
38581,11,6347494.89,-22945.3748,622821.679,-2.78448548,3.30298301
38611,11,6347492.35,-22945.1248,622820.76,-4.70291099,3.28267764
38641,11,6347493.25,-22945.257,622820.928,-4.0569979,3.26238859
38671,11,6347494.33,-22945.6243,622821.02,-2.97170369,3.24213483
38701,11,6347494.59,-22945.6029,622821.006,-2.75725387,3.22193388
38731,11,6347494.58,-22945.5435,622821.076,-2.89876515,3.20180188
38761,11,6347493.67,-22945.1847,622821.527,-3.54330981,3.18175425
38791,11,6347492.76,-22945.3638,622821,-4.16720943,3.1618051
38821,11,6347495.16,-22945.372,622821.532,-2.52453828,3.14196722
38851,11,6347493.94,-22945.4917,622821,-3.4732411,3.12225443
38881,11,6347493.1,-22944.9707,622821.013,-4.22170438,3.1026776
38911,11,6347493.2,-22945.3895,622820.793,-4.10998107,3.08324734
38941,11,6347494.35,-22946.002,622820.962,-3.07334442,3.06397362
38971,11,6347494.43,-22944.7692,622820.911,-3.21166215,3.04486617
39001,11,6347495.16,-22945.3383,622821.636,-2.45579912,3.02593291
39031,11,6347492.81,-22945.5258,622820.928,-4.04316692,3.0071824
39061,11,6347494.22,-22945.0492,622821.613,-3.6032574,2.98862046
39091,11,6347493.79,-22945.3935,622821.502,-3.48274512,2.97025447
39121,11,6347493.32,-22945.3438,622820.975,-3.89313717,2.95208998
39151,11,6347493.94,-22945.2699,622821.137,-3.08605351,2.93413201
39181,11,6347493.78,-22945.6408,622821.26,-3.18352633,2.91638558
39211,11,6347494.24,-22945.6162,622821.377,-2.79864815,2.89885465
39241,11,6347492.89,-22944.9467,622820.716,-4.0262223,2.88154334
39271,11,6347493.33,-22945.7425,622821.326,-3.7424072,2.86445416
39301,11,6347492.56,-22945.4725,622820.976,-4.03430356,2.84759054
39331,11,6347494.15,-22944.928,622820.951,-2.89527161,2.83095423
39361,11,6347494.61,-22945.8697,622821.691,-2.71558162,2.81454776
39391,11,6347492.89,-22945.3396,622820.522,-3.79840922,2.7983731
39421,11,6347493,-22945.1651,622820.632,-3.50251896,2.7824308
39451,11,6347493.4,-22945.6466,622821.21,-3.19698527,2.76672214
39481,11,6347494.28,-22945.4109,622821.367,-2.55925872,2.75124787
39511,11,6347494.24,-22945.5056,622820.927,-2.80183433,2.73600862
39541,11,6347493.2,-22945.445,622821.671,-3.30724893,2.72100466
39571,11,6347494.13,-22945.1796,622820.798,-2.95117413,2.70623545
39601,11,6347493.69,-22945.0241,622821.079,-3.02027113,2.69170132
39631,11,6347493.77,-22944.6099,622820.762,-3.125363,2.67740152
39661,11,6347492.95,-22945.4464,622820.9,-3.73746192,2.66333563
39691,11,6347494.21,-22945.1697,622820.882,-2.73758191,2.64950246
39721,11,6347493.47,-22945.4249,622821.101,-3.27307217,2.63590169
39751,11,6347492.87,-22945.4049,622820.953,-3.56271024,2.62253193
39781,11,6347494.32,-22944.6408,622821.244,-2.53561985,2.60939169
39811,11,6347492.98,-22945.19,622820.824,-3.49314727,2.59648035
39841,11,6347492.92,-22945.06,622821.06,-3.40958095,2.30837102
39871,11,6347493.71,-22945.6565,622820.942,-3.08672793,2.30483826
39901,11,6347494.1,-22945.0151,622820.813,-2.77236236,2.3013001
39931,11,6347493.28,-22945.3393,622821.059,-3.45875481,2.29775892
39961,11,6347493.25,-22945.2699,622820.782,-3.69090215,2.29421675
39991,11,6347492.66,-22945.848,622820.758,-3.76272662,2.29067597
40021,11,6347494.56,-22945.2797,622820.621,-2.74625801,2.28713838
40051,11,6347493.16,-22945.4128,622820.865,-3.72207335,2.28360685
40081,11,6347494.01,-22945.4301,622821.156,-3.4302739,2.28008272
40111,11,6347493.81,-22945.9672,622821.008,-3.3661607,2.27656847
40141,11,6347492.97,-22945.5312,622820.835,-3.73656611,2.27306606
40171,11,6347492.94,-22944.937,622821.16,-3.60474617,2.2695772
40201,11,6347493.69,-22945.0831,622821.226,-3.39650472,2.26610378
40231,11,6347493.44,-22944.9014,622821.316,-3.49704311,2.26264789
40261,10,6347493.48,-22944.8062,622820.794,-3.42833667,2.25921114
40291,10,6347493.76,-22945.1418,622820.392,-3.45796987,2.25579528
40321,10,6347492.84,-22944.8156,622820.737,-3.78441535,2.25240221
40351,10,6347494.37,-22945.3254,622821.104,-2.83908122,2.24903306
40381,10,6347493.97,-22945.5075,622821.676,-3.25465511,2.24569002
40411,10,6347493.84,-22945.394,622821.258,-3.18031879,2.24237437
40441,10,6347493.28,-22945.7415,622820.637,-3.56637699,2.23908768
40471,10,6347494.01,-22945.0633,622820.931,-2.91206092,2.2358312
40501,10,6347494.16,-22944.9641,622821.481,-2.96321604,2.23260655
40531,10,6347493.94,-22945.3887,622821.01,-3.21800225,2.22941508
40561,10,6347493.14,-22945.1172,622820.993,-3.82654737,2.22625813
40591,10,6347494.39,-22945.2397,622820.977,-2.85212472,2.22313664
40621,10,6347494.15,-22945.2362,622820.822,-3.07391835,2.22005229
40651,10,6347493.44,-22945.0392,622821.173,-3.48821042,2.21700612
40681,10,6347494.79,-22945.3699,622820.705,-2.69810128,2.21399896
40711,10,6347495.07,-22945.1794,622820.722,-2.68818661,2.2110323
40741,10,6347494.39,-22945.1856,622821.297,-3.018183,2.20810717
40771,10,6347493.82,-22944.9884,622821.454,-3.55163465,2.20522446
40801,10,6347495.66,-22944.8085,622821.731,-2.176105,2.20238485
40831,10,6347494.48,-22945.6066,622821.026,-2.9005992,2.19958995
40861,10,6347495.02,-22944.9386,622821.038,-2.76178235,2.19684008
40891,10,6347493.97,-22945.511,622821.041,-3.05885993,2.19413648
40921,10,6347495.05,-22945.5344,622821.33,-2.74798851,2.19147952
40951,10,6347494.82,-22945.1303,622821.061,-3.01302352,2.18887042
40981,10,6347493.97,-22945.232,622820.493,-3.25010425,2.18630983
41011,10,6347494.31,-22944.9981,622821.333,-3.20824721,2.18379822
41041,10,6347495.12,-22945.2205,622821.318,-2.73555243,2.18133637
41071,10,6347494.72,-22945.7653,622821.292,-3.08073741,2.17892512
41101,10,6347495.15,-22944.6719,622820.784,-2.87668668,2.17656487
41131,10,6347494.45,-22945.3342,622821.155,-2.81504097,2.17425636
41161,10,6347494.99,-22945.004,622821.141,-2.7687604,2.1719999
41191,10,6347494.94,-22945.385,622820.861,-2.94917087,2.16979622
41221,10,6347495.48,-22945.6996,622821.185,-2.49856815,2.16764563
41251,10,6347493.52,-22945.6172,622821.073,-3.73202528,2.165549
41281,10,6347494.18,-22945.5126,622821.143,-3.249438,2.1635061
41311,10,6347495.04,-22946.1891,622821.367,-2.40685832,2.16151763
41341,10,6347494.85,-22945.6522,622821.676,-2.53880346,2.15958412
41371,10,6347495.74,-22945.4125,622821.042,-2.05985288,2.15770566
41401,10,6347494.56,-22945.259,622821.469,-2.79373838,2.15588291
41431,10,6347495.16,-22945.3842,622821.267,-2.46267238,2.15411574
41461,10,6347495.23,-22945.7081,622821.248,-2.6963123,2.15240465
41491,10,6347494.57,-22945.0586,622820.993,-3.2155559,2.15074993
41521,10,6347495.77,-22945.3534,622821.246,-2.04533923,2.14915148
41551,10,6347495.26,-22945.1973,622821.422,-2.55828646,2.14760991
41581,10,6347495.98,-22944.9968,622821.388,-2.60429262,2.14612505
41611,10,6347495.17,-22945.1035,622821.236,-3.14494106,2.14469737
41641,10,6347495.02,-22945.1701,622821.561,-3.05826592,2.14332673
41671,10,6347496.13,-22944.976,622821.615,-1.95550473,2.14201318
41701,10,6347494.4,-22945.7497,622821.17,-2.96770136,2.14075727
41731,10,6347496.11,-22945.6345,622821.53,-1.72948491,2.13955832
41761,10,6347495,-22945.0879,622821.103,-2.57927269,2.13841712
41791,10,6347495.57,-22945.3741,622821.339,-2.52923006,2.13733314
41821,10,6347495.73,-22945.8643,622821.126,-2.85262698,2.13630666
41851,10,6347495.53,-22944.9988,622821.508,-2.88260488,2.13533762
41881,10,6347496.4,-22946.2173,622821.115,-2.33825924,2.13442585
41911,10,6347494.3,-22945.4758,622821.21,-3.80380714,2.13357174
41941,10,6347497.08,-22945.664,622821.229,-2.03823031,2.13277433
41971,10,6347495.65,-22946.129,622821.435,-3.09750179,2.13203456
42001,10,6347495.86,-22945.5446,622821.207,-2.76312874,2.13135166
42031,10,6347495.07,-22945.6999,622821.145,-3.38809774,2.13072581
42061,10,6347496.31,-22945.1296,622821.296,-2.67216761,2.13015651
42091,10,6347496.78,-22945.5756,622821.821,-2.10652934,2.12964394
42121,10,6347495.5,-22944.9518,622821.559,-3.22014499,2.12918801
42151,10,6347495.15,-22945.7577,622821.05,-3.30314747,2.12878826
42181,10,6347495.04,-22945.4195,622821.351,-3.51238278,2.12844452
42211,10,6347496.15,-22945.6484,622821.641,-2.68441386,2.12815649
